FLIGHT_ID,TIME_OFFSET,P64: Duration of Takeoff (Seconds),TIME_ON_GROUND_BEFORE_LIFTOFF_(SECONDS),P64: Duration of Taxi Out (Minutes),DURATION,SPEED_SOUND_START_EVENT,HEAD_WIND_KNOTS,MSL_ALT,AFE_ALT,TAS_START_EVENT,P64: True Airspeed at Liftoff (knots),MACH_NUMBER_START_EVENT,GS_SEGMENT,TAS_SEGMENT,MACH_NUMBER_SEGMENT,DRAG,LIFT,LAT,LON,DISTANCE_START_EVENT,DISTANCE_END_EVENT,FUEL_QUANTITY_KILOGRAMS,FUELFLOW_START_EVENT,FUELFLOW_SEGMENT,N1,THRUST_START_EVENT,THRUST_SEGMENT,LIFTOFF,APT_CODE,Takeoff Runway Starting Latitude,Takeoff Runway Starting Longitude,P64  Wind Speed at Start of Event (library) (knots),P64  Wind Direction (true) at Start of Event (library) (degrees),P64  Mean Longitudinal Acceleration over succeeding interval from Start of Event (g's),P64  Mean Vertical (body normal) Acceleration over succeeding interval from Start of Event (g's),P64  Longitudinal Acceleration at Start of Event (g's),P64  Vertical (body normal) Acceleration at Start of Event (library) (g's),P64  Mean Normal-Load Factor over succeeding interval from Start of Event (g's),P64  Drag (expected clean configuration) at Start of Event (lbs),P64  Lift Expected at Start of Event (lbs),GROSS_WEIGHT_KILOGRAMS,P64  Corrected MSL Altitude at Start of Event (library) (feet),P64  Pressure Altitude (above MSL) at Start of Event (library) (feet),P64  GPS Altitude (above MSL) at Start of Event (library) (feet),P64  Density Altitude at Start of Event (ft),P64  Geometric Altitude (above MSL) at Start of Event (library) (feet),P64  Radio Altitude at Start of Event (ft),P64  Height AGL at Start of Event (feet),P64  Height AGL at Start of Event (library) (feet),P64  Height Above Takeoff (best estimate library) at Start of Event (feet),P64  Height AFE at Start of Event (library) (feet),FLAP_POSITION_DEGREES,P64  Slat Position at Start of Event (library) (deg+   LED),P64  Slats Retracted (boolean) at Start of Event (library) (0   retracted),P64  Spoiler Position Average (all spoilers; +  TEU) at Start of Event (degrees),P64  Spoiler Position Average (left; +  TEU) at Start of Event (deg+ TEU),P64  Spoiler Position Average (right; +  TEU) at Start of Event (deg+ TEU),P64  Elevator Position at Start of Event (deg+ TEU),AIR_TEMP_OUTSIDE_CELSIUS,P64  Air Temperature (total best available) at Start of Event (library) (Deg Celsius),STATED_SEGMENT_START_OF_TAKEOFF,DISTANCE_FROM_RUNWAY_END,DISTANCE_FROM_RUNWAY_END_AT_DETECTED_START_OF_TAKEOFF,DISTANCE_FROM_RUNWAY_END_AT_DETECTED_LIFTOFF,FLIGHT_ID.1,APT_AIRCRAFT_RUNWAY_STAGE,SHARE_OF_REMAINING_RUNWAY_LENGTH_AT_DETECTED_AIRBORNE_POINT_IN_RUNWAY_VICINITY,FEET_OF_REMAINING_RUNWAY_LENGTH_AT_DETECTED_AIRBORNE_POINT_IN_RUNWAY_VICINITY,DISTANCE_FROM_RUNWAY_END.1,RUNWAY_LENGTH,DISPLACED_THRESHOLD,DEPARTURE_AIRPORT_CODE,ACTYPE,RUNWAY_END,STAGE_LENGTH_ID,EFFECTIVE_RUNWAY_LENGTH,SHARE_OF_REMAINING_EFFECTIVE_RUNWAY_LENGTH_AT_DETECTED_AIRBORNE_POINT_IN_RUNWAY_VICINITY,FEET_OF_REMAINING_EFFECTIVE_RUNWAY_LENGTH_AT_DETECTED_AIRBORNE_POINT_IN_RUNWAY_VICINITY,DISTANCE_FROM_THRESHOLD_AT_POINT_ONE,DISTANCE_FROM_POINT_ONE_FEET,GROUNDSPEED_AT_POINT_ONE_KNOTS,WELL-BEHAVED_TRAJECTORY,LATITUDE_AT_POINT_ONE,LONGITUDE_AT_POINT_ONE,LATITUDE_AT_DETECTED_AIRBORNE_POINT_IN_RUNWAY_VICINITY,LONGITUDE_AT_DETECTED_AIRBORNE_POINT_IN_RUNWAY_VICINITY,RUNWAY_CALCULATED_GRADIENT,P64: Fuel Burned by all Engines during Takeoff (kg),P64: Average Fuel Flow to all Engines during Takeoff (kg/hr; start --> liftoff),P64: Pressure Altitude at the Start of Takeoff (ft),P64: Corrected Altitude at Liftoff (feet),P64: Best Available MSL Altitude at Liftoff (feet),P64: GPS Altitude at Liftoff (ft),P64: V1 for Takeoff Configuration (knots),P64: V2 for Takeoff Configuration (knots),P64: Airspeed (calibrated) at Start of Rotation (knots),P64: Airspeed (calibrated) at Liftoff (knots),P64: VR for Takeoff Configuration (knots),P64: Vmu for Takeoff Configuration (knots),P64: True Airspeed at Liftoff (knots).1,P64: Pitch Attitude at Liftoff (deg),HEAD_WIND_KNOTS_TWENTY_POINT_LAGGING_AVERAGE,Stated_Trajectory_Mode
1002395,1262,63.25,1266.0,15.733334,1,670.874146,0.172118,5562.0,-3.106222,172.9375,178.625,0.25544,171.8125,173.0625,0.25544,16999.041016,280788.59375,-26.133068,28.238491,-0.306146,4745.240723,80110.65625,19753.037109,19743.964844,100.1875,415062.96875,414475.78125,0,FAOR,-26.108,28.246333,0.65625,270.17572,0.115234,-0.024414,0.09375,-0.039063,0.946615,16999.041016,280788.59375,254130.25,5546.98877,5204.0,5562.0,7339.013184,5535.521484,-0.375,-0.375,0.0,-3.106222,-3.106222,22.25,23.75,1.0,0.131836,0.131836,0.131836,8.481443,23.5,27.5,0,9468.65067773033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.08156205,1
1002395,1263,63.25,1266.0,15.733334,1,671.156738,0.172118,5565.625,-2.327292,173.1875,178.625,0.25544,173.6875,173.5625,0.256184,19253.835938,334018.5625,-26.133808,28.23826,-0.25842,4745.192871,80110.65625,19734.894531,19742.152344,100.148438,413888.59375,414035.9375,0,FAOR,-26.108,28.246333,0.65625,270.17572,0.144531,-0.037109,0.132813,-0.009766,0.932726,19253.835938,334018.5625,254130.25,5547.768066,5197.0,5565.625,7357.834473,5536.843262,-1.125,-1.125,0.0,-2.327292,-2.327292,22.25,23.75,1.0,0.13916,0.146484,0.131836,7.910154,23.75,27.5,0,9748.11665712719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.9388369,1
1002395,1264,63.25,1266.0,15.733334,1,671.156738,-2.623495,5570.5,-1.548362,173.9375,178.625,0.256928,175.5,174.8125,0.256928,21841.736328,380787.6875,-26.13455,28.238028,-0.210174,4745.144531,79929.25,19749.408203,19750.316406,100.15625,414183.3125,414187.78125,0,FAOR,-26.108,28.246333,2.75,357.890533,0.167578,-0.001953,0.162109,-0.064453,0.924479,21841.736328,380787.6875,254130.25,5548.546875,5189.0,5570.5,7348.106445,5538.626953,-1.75,-1.75,0.0,-1.548362,-1.548362,22.25,23.75,1.0,0.131836,0.131836,0.131836,8.481443,23.75,27.75,0,10028.3713504656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.6276378,1
1002395,1265,63.25,1266.0,15.733334,1,671.156738,-2.623495,5574.5,-1.07,175.6875,178.625,0.256928,177.1875,175.9375,0.258416,23836.822266,415613.8125,-26.135305,28.237793,-0.161424,4745.096191,79929.25,19751.222656,19758.480469,100.070313,414192.25,414283.375,0,FAOR,-26.108,28.246333,2.75,357.890533,0.183594,0.055664,0.181641,0.060547,0.948785,23836.822266,415613.8125,254130.25,5549.025391,5185.0,5574.5,7343.242676,5539.491699,-2.375,-2.375,0.0,-1.07,-1.07,22.25,23.75,1.0,0.13916,0.146484,0.131836,11.206052,23.75,27.75,0,10313.4411228371,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.3164387,1
1002395,1266,63.25,1266.0,15.733334,1,671.156738,-4.546222,5577.875,-0.591639,176.1875,178.625,0.259904,178.6875,177.40625,0.259904,26581.443359,451362.84375,-26.136059,28.23756,-0.112205,4745.046875,79929.25,19765.738281,19772.087891,100.109375,414374.5,414471.75,0,FAOR,-26.108,28.246333,4.65625,2.812499,0.2,0.036133,0.185547,0.050781,0.957465,26581.443359,451362.84375,254130.25,5549.503418,5183.0,5577.875,7340.811035,5539.925781,-2.875,-2.875,0.0,-0.591639,-0.591639,22.25,23.75,1.0,0.13916,0.146484,0.131836,11.645505,23.75,27.75,0,10597.9826832508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.90690455,1
1002395,1267,63.25,1266.0,15.733334,1,671.156738,-4.546222,5581.25,-0.295829,178.625,178.625,0.259904,180.0,178.625,0.26164,29800.785156,498952.90625,-26.136826,28.23732,-0.062569,4744.99707,79929.25,19778.4375,19772.087891,100.109375,414569.03125,414244.875,0,FAOR,-26.108,28.246333,4.65625,2.812499,0.221875,0.061523,0.216797,0.021484,0.997396,29800.785156,498952.90625,254130.25,5549.799316,5181.0,5581.25,7338.378906,5541.393555,-2.625,-2.625,0.0,-0.295829,-0.295829,22.25,23.75,1.0,0.13916,0.146484,0.131836,10.898435,23.75,28.0,0,10887.6959372673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4973704,1
1002395,1268,63.25,1266.0,15.733334,1,671.156738,-5.786494,5586.125,-2e-05,178.625,178.625,0.263376,181.0,179.125,0.263376,31138.539063,534378.8125,-26.13759,28.23708,-0.012569,4744.947266,79929.25,19765.738281,19763.015625,100.039063,413920.75,413884.375,0,FAOR,-26.108,28.246333,5.90625,3.867187,0.224609,0.108398,0.214844,0.101563,0.994792,31138.539063,534378.8125,254130.25,5550.095215,5196.0,5586.125,7356.618164,5544.555176,-1.125,0.0,0.0,-2e-05,-2e-05,22.25,23.75,1.0,0.13916,0.146484,0.131836,13.93066,23.75,28.0,0,11176.359595279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9870015,1
1002395,1269,63.25,1266.0,15.733334,1,671.156738,-5.786494,5592.875,8.185546,179.625,178.625,0.263376,181.5625,180.84375,0.265484,34518.652344,560331.0625,-26.138416,28.236824,0.037708,4744.896973,79929.25,19760.294922,19759.386719,100.0625,413847.96875,414230.0,1,FAOR,-26.108,28.246333,5.90625,3.867187,0.237109,0.085938,0.234375,0.115234,1.030382,34518.652344,560331.0625,254130.25,5558.280762,5215.0,5592.875,7379.720703,5550.229004,4.25,4.244527,4.244527,8.185546,8.185546,22.25,23.75,1.0,0.13916,0.146484,0.131836,14.58984,23.75,27.75,0,11488.1388275067,,10023.0842634234,1002395.0,LSZH_A340-3_2CM015_21R_7,0.308991088354124,4481.91573657658,10023.0842634234,14505.0,0.0,LSZH,A340-3_2CM015,21R,7.0,14505.0,0.308991088354124,4481.91573657658,533.835511487386,9489.24875193604,10.6875,0.0,-26.109423,28.245876,-26.13455,28.238028,0.0036539124439848,345.987,19692.5957,5225.166504,5550.095215,5550.095215,5586.125,139.0,158.0,154.25,160.1875,148.5,158.635971,178.625,10.239257,0.4766326,0
1002395,1270,63.25,1266.0,15.733334,1,670.874146,-5.796023,5601.75,16.371111,182.0625,178.625,0.267592,181.8125,182.71875,0.267592,36126.230469,574158.0625,-26.139242,28.236567,0.088142,4744.846191,79929.25,19758.480469,19755.757813,100.054688,414612.0,414843.25,0,FAOR,-26.108,28.246333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,11800.0070903472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0214451000000002,0
1002395,1271,63.25,1266.0,15.733334,1,670.59137,-5.796023,5614.875,32.208897,183.375,178.625,0.267592,181.75,183.875,0.270196,34498.730469,562283.1875,-26.140087,28.236303,0.138646,4744.795898,79929.25,19753.037109,19743.058594,100.054688,415074.46875,415030.96875,0,FAOR,-26.108,28.246333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,12119.1459459955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.4337424,0
1002395,1272,63.25,1266.0,15.733334,1,670.59137,-2.251739,5632.0,48.046684,184.375,178.625,0.2728,181.375,184.875,0.2728,32028.355469,538093.875,-26.14093,28.236038,0.189132,4744.745605,79856.6875,19733.078125,19746.6875,100.085938,414987.46875,414987.625,0,FAOR,-26.108,28.246333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,12437.6741165779,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.71575425,0
1002395,1273,63.25,1266.0,15.733334,1,670.59137,-2.251739,5652.375,69.067833,185.375,178.625,0.2728,180.875,184.65625,0.27218,32680.994141,551629.0625,-26.141777,28.235771,0.239514,4744.694824,79856.6875,19760.294922,19763.923828,100.164063,414987.8125,414849.375,0,FAOR,-26.108,28.246333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,12757.7797653698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.9977661,0
1002395,1274,63.25,1266.0,15.733334,1,670.59137,-0.956267,5675.875,90.088982,183.9375,178.625,0.27156,180.375,182.5625,0.27156,30628.673828,591905.625,-26.142624,28.235502,0.289757,4744.644531,79856.6875,19767.552734,19754.851563,100.171875,414710.9375,414963.3125,0,FAOR,-26.108,28.246333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,13078.0636449923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.16063665,0
1002395,1275,63.25,1266.0,15.733334,1,670.308533,-0.956267,5701.25,113.353218,181.1875,178.625,0.27156,179.875,180.3125,0.26908,28198.119141,531654.75,-26.143463,28.235233,0.339861,4744.594727,79856.6875,19742.150391,19729.449219,100.140625,415215.71875,415051.15625,0,FAOR,-26.108,28.246333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,13395.5490609625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.3235072,0
1002395,1276,63.25,1266.0,15.733334,1,670.308533,-3.823279,5726.125,136.617447,179.4375,178.625,0.2666,179.5,179.65625,0.2666,29387.308594,503892.1875,-26.144302,28.234964,0.389826,4744.544922,79784.125,19716.75,19713.121094,100.125,414886.59375,414795.1875,0,FAOR,-26.108,28.246333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,13713.0346414735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.69379285,0
1002395,1277,63.25,1266.0,15.733334,1,670.308533,-3.823279,5750.625,160.218079,179.875,178.625,0.2666,179.25,180.875,0.268212,32710.466797,537883.0625,-26.145138,28.234699,0.439687,4744.494629,79784.125,19709.492188,19706.769531,100.125,414703.8125,414666.6875,0,FAOR,-26.108,28.246333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,14029.113830137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.0640785,0
1002395,1278,63.25,1266.0,15.733334,1,670.308533,-1.47275,5775.125,183.81871,181.875,178.625,0.269824,178.9375,181.4375,0.269824,29785.035156,551076.75,-26.145973,28.234432,0.489479,4744.444824,79784.125,19704.048828,19709.492188,100.195313,414629.59375,415004.0625,0,FAOR,-26.108,28.246333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,14345.0218171878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.28220845,0
1002395,1279,63.25,1266.0,15.733334,1,670.025513,-1.47275,5799.5,206.397263,181.0,178.625,0.269824,178.75,180.75,0.268336,27774.783203,510914.375,-26.146803,28.234163,0.539184,4744.395508,79784.125,19714.935547,19710.398438,100.195313,415378.53125,415266.46875,0,FAOR,-26.108,28.246333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,14659.3598366357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.5003384,0
