FLIGHT_ID,P64: Duration of Takeoff (Seconds),P64: True Airspeed at Liftoff (knots),N1_liftoff,LIFTOFF,HEAD_WIND_KNOTS_during_stated_takeoff_ground_roll,FLAP_POSITION_DEGREES_during_stated_takeoff_ground_roll,FLAP_POSITION_DEGREES_std_during_stated_takeoff_ground_roll,ACTYPE,TAKEOFF_GROUND_ROLL_DISTANCE_STATED_(FEET),HEAD_WIND_KNOTS_TWENTY_POINT_LAGGING_AVERAGE,RUNWAY_CALCULATED_GRADIENT_degraded,GROSS_WEIGHT_KILOGRAMS_rollstart,FLAP_POSITION_DEGREES,MSL_ALT_degraded,AIR_TEMP_OUTSIDE_CELSIUS,N1_during_stated_takeoff_ground_roll
1019387,30.5,147.0,84.6875,1,5.5307863,14.911794000000002,0.0,A320-2_3CM021,3750.999047839909,8.8297282,0.0,60727.723551999996,14.911794,1400.0,11.5,84.74791666666667
1019388,29.0,145.0,90.4375,1,0.25620986206896545,14.90361,0.0,A320-2_3CM021,3939.450896162234,0.0161662000000001,-0.0,66472.23680900001,14.90361,1400.0,1.0,89.41271551724138
1019398,32.0,153.0,91.0,1,0.56997778125,14.919977,0.0,A320-2_3CM021,4500.957262747453,0.71182065,-0.0,67419.44481700001,14.919977,1400.0,10.75,89.11328125
1019399,29.875,141.0,84.6875,1,0.6679193333333334,14.919977,0.0,A320-2_3CM021,3712.88447173773,0.89351915,-0.0,57023.94762,14.919977,1900.0,14.5,83.04166666666667
1019402,30.25,148.5,91.03125,1,0.5150092,14.911794000000002,0.0,A320-2_3CM021,4074.8301418064502,0.44681025,-0.0,67125.990372,14.911794,1400.0,4.25,89.76770833333333
1019403,32.75,147.5,87.78125,1,,,,A320-2_3CM021,,0.578878,-0.0,69086.43703500001,14.911794,100.0,5.5,
1019428,36.25,147.5,83.84375,1,,,,A320-2_3CM021,,-0.6112313,0.0,63351.914414,14.911794,1400.0,2.0,
1019484,40.625,150.9375,84.0,1,2.2654683902439023,14.25,0.0,A330-2_4PW067,5607.7332957413155,1.6614869,-0.0,189904.366791,14.25,100.0,7.75,83.3810975609756
1019487,47.0,155.3125,90.632813,1,-0.9213927659574467,22.25,0.0,A340-3_2CM015,6721.66424159415,-2.4823912,-0.0,234069.438858,22.25,1400.0,1.75,90.64178885106384
1019497,57.375,175.8125,97.710938,1,-0.27174580701754386,22.25,0.0,A340-3_2CM015,10146.28664264066,-2.2947986,-0.0,253489.782928,22.25,5600.0,15.0,99.11773603508772
1019498,51.75,157.1875,91.15625,1,0.3474356538461538,22.25,0.0,A340-3_2CM015,7726.999591055885,-1.28809665,-0.0,244542.696564,22.25,1400.0,7.25,90.94230794230769
1019501,38.875,160.5,93.875,1,3.8656369999999995,14.25,0.0,A330-2_4PW067,5342.753186358819,3.82869965,0.0,208524.630844,14.25,700.0,24.5,92.22836538461539
1019505,34.375,155.5,85.46875,1,-0.045100294117647044,14.913719411764706,0.003523285124387412,A320-2_3CM021,4964.967193961072,-0.20368285,0.0,65676.12058300001,14.911794,100.0,6.0,85.23161764705883
1019506,33.375,155.0,88.625,1,-2.1933068484848484,14.911794,0.0,A320-2_3CM021,4933.362981981268,-4.0455113,0.0,66550.1446,14.911794,1400.0,3.0,88.01420454545455
1019510,27.75,149.5,87.0,1,0.39858942857142854,14.911794,0.0,A320-2_3CM021,3924.680243360658,0.41015865,-0.0,59709.677191999996,14.911794,1400.0,9.75,84.6015625
1019511,37.25,156.0,83.40625,1,0.7515456216216216,14.911794000000002,0.0,A320-2_3CM021,5433.869438517498,1.18334515,0.0,64223.524017,14.911794,100.0,9.75,83.0954391891892
1019512,32.875,146.5,85.96875,1,-1.2312498787878787,14.911794,0.0,A320-2_3CM021,4537.9842848148655,-2.4995081,0.0,62839.703259,14.911794,1400.0,7.5,84.25662878787878
1019513,33.0,152.5,85.875,1,-0.07432233333333331,14.918241212121213,0.003397162223436716,A320-2_3CM021,4790.249000251179,-0.37221145,-0.0,66109.607331,14.911794,100.0,4.25,85.57291666666667
1019557,28.75,147.0,87.59375,1,-0.29663051724137934,14.911794,0.0,A320-2_3CM021,3939.459087126599,-0.61198345,-0.0,62110.297348,14.911794,1400.0,6.5,86.65301724137932
1019561,27.875,134.0,83.28125,1,-0.7770392142857142,14.911794,0.0,A320-2_3CM021,3558.191399701516,-1.50587225,0.0,54625.137816999995,14.911794,1400.0,7.5,82.14174107142857
1019562,28.5,149.0,88.1875,1,3.6267836071428574,14.911794,0.0,A320-2_3CM021,3813.6626724636385,5.28337895,0.0,63197.685513,14.911794,1400.0,8.5,87.14508928571429
1019566,37.875,143.8125,85.03125,1,-1.6316035526315789,14.25,0.0,A330-2_4PW067,5071.596417029517,-3.4700841,-0.0,181834.328522,14.25,1400.0,1.5,83.68338815789474
1019567,29.625,139.1875,86.75,1,1.5874771333333333,14.25,0.0,A330-2_4PW067,3899.6432686386906,1.5189554,-0.0,167865.17189,14.25,200.0,25.75,85.18645833333333
1019568,34.5,137.9375,84.765625,1,-2.2679492647058823,14.25,0.0,A330-2_4PW067,4529.277477056102,-4.4862687,0.0,170638.234695,14.25,1400.0,6.75,84.40349264705883
1019569,35.375,143.25,85.625,1,-0.7313882857142857,14.25,0.0,A330-2_4PW067,4627.523483253033,-1.83931875,-0.0,174058.456635,14.25,100.0,17.75,85.02901785714286
1019578,42.5,158.75,88.03125,1,0.8368099761904763,14.25,0.0,A330-2_4PW067,6254.06986498438,-0.836882,-0.0,203428.950241,14.25,1400.0,6.5,87.51525297619048
1019611,52.75,161.3125,94.640625,1,0.49215035849056604,22.25,0.0,A340-3_2CM015,7907.814831864778,-0.6068003,-0.0,265858.577606,22.25,1400.0,7.0,95.52712281132077
1019612,53.375,158.25,91.421875,1,4.301307056603774,22.25,0.0,A340-3_2CM015,7861.237836890416,4.4463731,0.0,259187.890869,22.25,200.0,12.75,92.22331983018869
1019613,30.0,150.5,87.125,1,-1.1391969666666666,14.903609999999999,0.0,A320-2_3CM021,4284.269774592672,-2.04206065,-0.0,62258.497338,14.90361,1400.0,-0.75,86.31666666666666
1019616,29.875,153.5,89.4375,1,1.7979929666666665,14.919977,0.0,A320-2_3CM021,4245.799236728203,2.5709185,-0.0,63858.152451,14.919977,1400.0,10.0,88.246875
1019617,33.0,151.0,82.875,1,1.9390767878787878,14.90361,0.0,A320-2_3CM021,4630.625198932273,3.38114145,0.0,61821.748062,14.90361,100.0,9.25,82.86079545454545
1019622,30.0,145.5,85.0,1,-1.0540860333333333,14.919977,0.0,A320-2_3CM021,4574.3608184109125,-2.0359905,0.0,58697.426796,14.919977,1400.0,7.5,85.02708333333334
1019633,42.375,161.625,81.953125,1,0.09330635714285715,14.25,0.0,A330-3_4PW067,6698.241307278508,0.27089565,0.0,201848.943924,14.25,1400.0,8.0,80.62834821428571
1019634,42.0,161.375,82.53125,1,0.0372142619047619,14.25,0.0,A330-3_4PW067,6230.043727272649,0.14246485,0.0,212313.853928,14.25,0.0,9.0,80.76153273809524
1019635,41.625,166.5625,86.484375,1,-0.11318530952380954,14.25,0.0,A330-3_4PW067,6612.135487420831,-0.37353245,-0.0,221835.414627,14.25,1400.0,1.0,84.08891369047619
1019636,43.75,169.4375,89.59375,1,-0.2757856818181818,14.25,0.0,A330-3_4PW067,7350.375816553993,-0.83170205,-0.0,231648.052094,14.25,0.0,26.25,87.48508522727273
1019697,30.75,153.0,87.25,1,2.563123709677419,14.90413793548387,0.0020435490848927625,A320-2_3CM021,4293.317317823957,3.97234305,-0.0,60515.930550000005,14.90361,1400.0,13.0,86.34274193548387
1019698,26.75,137.0,82.71875,1,0.017376296296296296,14.904822296296297,0.002962360503885278,A320-2_3CM021,3535.734253613213,-0.2451654,0.0,53898.401329,14.90361,-0.0,7.5,80.75810185185185
1019700,33.5,146.9375,78.6875,1,0.0822859090909091,14.25,0.0,A330-3_4PW067,4706.151488265246,0.19957815,-0.0,149981.358231,14.25,0.0,24.25,76.40767045454545
1019702,43.25,168.5,85.484375,1,-0.1436790930232558,14.25,0.0,A330-3_4PW067,7228.688390145196,-0.3996824,-0.0,213687.907288,14.25,0.0,21.5,83.84665697674419
1019736,29.875,145.5,91.0,1,0.9382265666666666,14.919977,0.0,A320-2_3CM021,3745.1070321785173,1.20958105,-0.0,69156.27198800001,14.919977,1400.0,5.25,87.40625
1019742,30.0,156.0,91.28125,1,2.127091233333333,14.919977,0.0,A320-2_3CM021,4199.546304730098,3.0323279,-0.0,67562.301178,14.919977,1400.0,13.0,90.67083333333333
1019743,29.75,139.0,82.71875,1,-0.3680008,14.919977,0.0,A320-2_3CM021,3894.53570706959,-0.82931285,-0.0,59636.193345,14.919977,100.0,7.25,80.784375
1019744,32.125,151.5,90.25,1,-0.52974478125,14.911794,0.0,A320-2_3CM021,4498.829010458702,-1.1794629,-0.0,69163.054871,14.911794,1400.0,0.0,88.44140625
1019750,32.375,149.0,86.71875,1,-0.76553740625,14.911794,0.0,A320-2_3CM021,4663.427880167411,-1.57087885,0.0,64945.850071,14.911794,1400.0,7.75,86.39453125
1019751,29.75,131.5,82.65625,1,0.057038666666666675,14.9093388,0.0038144936519398844,A320-2_3CM021,3461.201638400694,-0.27597645,0.0,57531.990262,14.911794,0.0,9.5,80.190625
1019760,31.625,152.0,89.78125,1,-0.24827271874999998,14.911793,0.0,A320-2_3CM021,4579.145528102186,-0.8218343,-0.0,66620.480629,14.911793,1400.0,5.25,88.125
1019761,29.0,144.0,83.34375,1,2.4560641724137935,14.919977,0.0,A320-2_3CM021,3799.3089108521845,3.7033036,0.0,57967.940127999995,14.919977,0.0,12.0,83.21982758620689
1019766,30.5,153.5,91.96875,1,1.2530472,14.9161578,0.0041526946997068204,A320-2_3CM021,4331.14016006399,1.6427766,-0.0,68362.367447,14.911793,1400.0,13.25,90.96041666666666
1019781,48.375,148.25,90.460938,1,1.8601922916666667,22.25,0.0,A340-3_2CM015,6677.802738950928,1.2968474,-0.0,234490.302444,22.25,1400.0,1.75,90.80843120833333
1019986,53.125,165.4375,93.648438,1,3.023101452830189,22.25,0.0,A340-3_2CM015,8037.206657662528,1.6758958,0.0,254766.461639,22.25,1400.0,12.75,94.66317832075472
1020065,43.0,165.5,83.09375,1,0.0,14.25,0.0,A330-3_4PW067,7061.478064661755,-0.1485409,-0.0,201110.499069,14.25,1400.0,12.0,80.99127906976744
1020066,35.625,146.25,78.78125,1,-0.024582722222222225,14.25,0.0,A330-3_4PW067,4735.8045366539245,-0.0572655,-0.0,149680.529984,14.25,0.0,25.25,75.3125
1020068,45.5,169.8125,84.5,1,-0.18930453333333333,14.25,0.0,A330-3_4PW067,7583.1343910377545,-0.65433935,-0.0,213730.412262,14.25,0.0,21.5,82.978125
1020079,37.75,153.8125,88.828125,1,-1.005290447368421,14.25,0.0,A330-2_4PW067,5519.7932132479,-3.06761395,0.0,197821.71875,14.25,700.0,13.0,87.15666118421052
1020085,39.125,155.375,89.171875,1,-2.1944282820512817,14.25,0.0,A330-2_4PW067,5765.166183927583,-4.67789365,0.0,191583.833115,14.25,200.0,25.5,88.30849358974359
1020086,44.5,164.0,83.96875,1,-0.11573393181818181,14.25,0.0,A330-3_4PW067,7268.704444847069,-0.49614715,-0.0,211867.395721,14.25,1400.0,7.25,82.35404829545455
1020087,43.625,173.25,88.96875,1,-0.16638025,14.25,0.0,A330-3_4PW067,7647.397132461208,-0.59098465,-0.0,234001.872498,14.25,0.0,28.5,87.08771306818181
1020089,63.75,180.125,98.195313,1,0.564747296875,22.25,0.0,A340-3_2CM015,10935.410306389622,-1.8311745,-0.0,253176.772522,22.25,5500.0,19.0,99.31567414062499
1020090,33.5,150.0,88.46875,1,-0.41701627272727276,14.911794,0.0,A320-2_3CM021,4640.876331096881,-0.97037595,0.0,67854.66613,14.911794,1400.0,-1.25,85.78503787878788
1020091,33.75,151.0,85.21875,1,3.857072676470588,14.911794,0.0,A320-2_3CM021,4507.483065015562,6.64748735,-0.0,68139.185433,14.911794,100.0,4.25,82.0873161764706
1020115,50.0,152.5625,89.226563,1,-4.32607244,22.25,0.0,A340-3_2CM015,7361.530239374607,-7.8440773,-0.0,218463.794586,22.25,1400.0,13.25,89.235469
1020117,40.125,148.5,89.320313,1,6.615662949999999,22.25,0.0,A340-3_2CM015,5268.052856589849,8.91183585,-0.0,212840.948822,22.25,100.0,13.5,89.79179719999999
1020121,34.125,141.1875,85.5625,1,-2.0539881176470587,14.25,0.0,A330-2_4PW067,4406.624810696534,-3.98455795,-0.0,168899.132294,14.25,200.0,15.75,84.52619485294117
1020202,47.0,150.5625,87.46875,1,0.008438638297872357,22.25,0.0,A340-3_2CM015,6818.573459698193,0.0645824000000001,-0.0,217425.699203,22.25,1400.0,9.75,87.46542574468084
1020203,43.625,151.75,87.3125,1,6.497515363636364,22.25,0.0,A340-3_2CM015,5964.842490731804,7.14959225,-0.0,216527.47818,22.25,100.0,17.0,87.43465936363636
1020208,55.75,168.75,95.421875,1,1.0317146607142857,22.25,0.0,A340-3_2CM015,8511.889211056148,0.4959878,0.0,265819.690399,22.25,1400.0,13.0,95.73521221428572
1020209,52.625,156.875,90.28125,1,7.14694396226415,22.25,0.0,A340-3_2CM015,7430.5546459035595,8.78934555,0.0,250423.963715,22.25,100.0,12.75,89.9038917735849
1020214,29.0,136.0,83.125,1,-1.3620293103448275,14.911794,0.0,A320-2_3CM021,3583.46914368258,-2.4124119,0.0,56369.895443,14.911794,1400.0,6.25,82.09375
1020215,32.75,150.5,84.125,1,0.8976501515151515,14.911794,0.0,A320-2_3CM021,4656.917168150995,1.21886715,-0.0,67267.492374,14.911794,100.0,3.75,83.11458333333333
1020216,29.125,154.5,87.8125,1,2.7948035862068963,14.912076172413794,0.0015195449523026146,A320-2_3CM021,4162.848599557151,3.16987115,-0.0,60441.72691,14.911794,1400.0,12.5,87.67564655172414
1020217,26.875,145.0,91.5,1,5.865454555555556,14.911794,0.0,A320-2_3CM021,3259.564921182074,8.78463115,0.0,64507.094368,14.911794,1400.0,12.0,88.54629629629629
1020220,26.375,141.5,86.0,1,1.1895665384615386,14.911793999999999,0.0,A320-2_3CM021,3393.477555083659,1.3501194,-0.0,55425.982651,14.911794,1400.0,5.0,85.33653846153847
1020221,31.5,150.0,87.96875,1,4.129068999999999,14.911794,0.0,A320-2_3CM021,4064.6201905886255,6.7719107,0.0,66108.836159,14.911794,1400.0,6.5,87.10483870967742
1020232,31.5,157.0,86.53125,1,0.33035135483870964,14.911794,0.0,A320-2_3CM021,4529.728656045863,0.33288345,-0.0,60227.107456000005,14.911794,1400.0,6.25,85.87298387096774
1020238,27.75,147.0,90.8125,1,-0.5369831428571429,14.911794,0.0,A320-2_3CM021,3795.088735094692,-1.10604275,-0.0,64365.121235,14.911794,1400.0,5.5,88.64285714285714
1020244,26.25,141.0,88.6875,1,-0.6295205,14.919977,0.0,A320-2_3CM021,3677.66165947919,-1.19220725,-0.0,59929.266095,14.919977,1400.0,4.75,87.90625
1020245,34.0,155.5,84.46875,1,3.636656588235294,14.917810911764704,0.0036644380309792464,A320-2_3CM021,4301.620614949194,6.3641724,-0.0,63784.212504999996,14.911794,100.0,6.25,82.87224264705883
1020417,33.875,150.0,83.03125,1,7.828523764705882,14.904332029411766,0.00235590404040422,A320-2_3CM021,3921.30422333837,13.9576199,-0.0,63273.548653000005,14.90361,100.0,9.75,80.49632352941177
1020418,33.0,151.5,85.59375,1,0.6278513333333333,14.90410593939394,0.0019827887075307667,A320-2_3CM021,4578.053130106991,0.9638526,0.0,60372.566653999995,14.90361,1400.0,8.5,84.83712121212122
1020419,33.875,146.5,82.4375,1,,,,A320-2_3CM021,,9.7909401,0.0,62475.324856,14.911793,100.0,8.5,
1020420,30.875,153.0,87.40625,1,-0.04641483870967742,14.911794,0.0,A320-2_3CM021,4327.326804400242,-0.2362246,-0.0,62040.676044,14.911794,1400.0,7.75,86.15423387096774
1020426,30.5,145.5,84.3125,1,-2.4203393666666666,14.9158855,0.0041614452375973434,A320-2_3CM021,4374.192332939056,-4.0941799,0.0,57971.687675,14.911794,1400.0,5.0,84.421875
1020485,30.0,150.0,91.15625,1,,,,A320-2_3CM021,,-2.1241528,-0.0,65168.207405,14.919977,1400.0,5.5,
1020488,37.75,162.0,84.8125,1,4.595191184210527,14.920407736842106,0.0018519924359810976,A320-2_3CM021,5376.839713943109,8.44610985,0.0,63571.968071,14.919977,1400.0,9.0,83.81167763157895
1020489,31.0,144.5,83.09375,1,4.330715387096774,14.919977,0.0,A320-2_3CM021,3919.6297354325407,7.00571135,0.0,60946.561444,14.919977,100.0,10.25,82.91431451612904
1020490,40.25,159.1875,89.6875,1,2.10066025,14.25,0.0,A330-2_4PW067,5926.146645308382,0.768967,-0.0,208002.329559,14.25,1400.0,6.5,88.71171875
1020507,36.25,150.3125,94.21875,1,-1.2413446666666668,14.25,0.0,A330-2_4PW067,4824.118184583361,-2.85457115,0.0,202775.232208,14.25,700.0,15.5,92.44835069444444
1020508,37.875,151.125,90.125,1,-2.5069092368421053,14.25,0.0,A330-2_4PW067,5369.341905070918,-5.18272365,0.0,200587.404007,14.25,1400.0,8.0,88.59210526315789
1020509,37.125,150.375,87.71875,1,4.134127648648649,14.25,0.0,A330-2_4PW067,5048.994364378668,4.4480182,0.0,193967.708466,14.25,100.0,20.0,86.9514358108108
1020549,46.75,175.9375,86.203125,1,-0.10451153191489361,14.25,0.0,A330-3_4PW067,7737.783033393272,-0.53549325,-0.0,227287.526474,14.25,1400.0,9.0,84.43384308510639
1020550,44.25,171.3125,83.15625,1,0.046272818181818186,14.25,0.0,A330-3_4PW067,7119.04140806106,0.11457865,0.0,213940.158981,14.25,100.0,15.25,82.0390625
1020557,41.5,167.25,90.046875,1,-0.12423487804878049,14.25,0.0,A330-3_4PW067,6755.401758201858,-0.40465165,-0.0,234231.802689,14.25,0.0,27.75,88.07126524390245
1020564,28.0,147.5,84.15625,1,1.6037297499999998,14.919977,0.0,A320-2_3CM021,3858.36407625474,2.1060607,-0.0,54991.213589,14.919977,1400.0,4.0,83.17522321428571
1020586,50.5,159.875,95.507813,1,-0.7592831200000001,22.25,0.0,A340-3_2CM015,7925.436344508563,-2.3136157,-0.0,271235.371002,22.25,1400.0,9.5,96.7682815
1020587,54.5,161.0,91.757813,1,6.2477394074074075,22.25,0.0,A340-3_2CM015,7664.354674914333,6.7445021,0.0,261515.292419,22.25,200.0,12.75,92.47120981481481
1020592,39.625,157.5,83.28125,1,-0.061314274999999994,14.25,0.0,A330-3_4PW067,6351.412236243583,-0.17598635,-0.0,202276.005447,14.25,1400.0,9.0,81.1453125
1020593,35.875,147.0,78.84375,1,0.0,14.25,0.0,A330-3_4PW067,4755.227345188175,0.0,-0.0,153546.681381,14.25,0.0,25.25,75.94487847222223
1020596,28.5,143.0,87.1875,1,0.6671840357142858,14.911794,0.0,A320-2_3CM021,3803.5327703160992,0.7336087,0.0,64796.414219,14.911794,1400.0,4.0,86.68191964285714
1020604,29.75,159.5,91.28125,1,2.1086589333333334,14.911794000000002,0.0,A320-2_3CM021,4080.1087817023686,3.2475571,-0.0,66253.962082,14.911794,1400.0,13.25,88.353125
1020605,25.375,146.0,91.15625,1,0.34877456,14.91441256,0.003895887255383752,A320-2_3CM021,3436.78215647551,0.29326045,0.0,62980.76154,14.911794,100.0,10.0,89.615
1020606,32.25,149.0,87.96875,1,-0.28256084375,14.911794,0.0,A320-2_3CM021,4592.936020684515,-0.8378775,0.0,65381.562461999994,14.911794,1400.0,11.5,87.1767578125
1020607,34.0,154.0,84.09375,1,3.8515999117647057,14.911794,0.0,A320-2_3CM021,4300.2667217533435,6.705753,-0.0,64002.515800999994,14.911794,100.0,5.75,82.30147058823529
1020617,30.375,146.0,83.28125,1,3.187794033333333,14.911794000000002,0.0,A320-2_3CM021,4230.55432060209,4.79461105,0.0,64067.65823,14.911794,-0.0,10.0,83.425
1020652,29.0,158.0,92.21875,1,2.071994344827586,14.911794,0.0,A320-2_3CM021,4171.867778410073,2.7956677,-0.0,69593.500214,14.911794,1400.0,12.0,90.89331896551724
1020656,30.25,152.5,91.0625,1,3.7673514333333333,14.911794000000002,0.0,A320-2_3CM021,4050.6286729830717,5.578565,-0.0,69592.887169,14.911794,1400.0,9.0,90.08958333333334
1021475,43.125,155.75,81.390625,1,-0.27540413953488374,14.25,0.0,A330-3_4PW067,6912.876238603319,-0.91097095,-0.0,195913.822037,14.25,1400.0,6.5,79.55523255813954
1021476,30.75,144.9375,78.859375,1,0.03357016129032258,14.25,0.0,A330-3_4PW067,4576.276733736568,0.05203375,-0.0,150914.006149,14.25,0.0,25.0,75.98286290322581
1021477,37.75,143.375,79.25,1,-0.03562655263157895,14.25,0.0,A330-3_4PW067,5134.663228795574,-0.0925941,0.0,159016.319519,14.25,100.0,28.25,76.61842105263158
1021478,44.625,163.9375,85.5625,1,-0.14758502222222222,14.25,0.0,A330-3_4PW067,7229.397087104885,-0.64516005,-0.0,210660.399551,14.25,0.0,24.25,83.20798611111111
1021479,49.875,146.625,90.46875,1,-1.01723184,22.25,0.0,A340-3_2CM015,7218.08425858863,-2.4840104,-0.0,234020.525955,22.25,1400.0,10.0,90.22703143999999
1021480,48.375,147.9375,86.21875,1,-5.2304075625,22.25,0.0,A340-3_2CM015,7201.117104973734,-8.0677421,-0.0,214348.088547,22.25,100.0,7.0,86.2963869375
1021488,34.375,134.5,84.515625,1,-2.1199554999999997,14.25,0.0,A330-2_4PW067,4246.169778614829,-4.11193445,-0.0,175643.430023,14.25,200.0,10.75,83.44761029411765
1021500,59.25,175.3125,96.617188,1,2.32082006779661,22.25,0.0,A340-3_2CM015,10224.323244879302,1.02779945,-0.0,249318.917236,22.25,5600.0,14.5,97.92240494915255
1021501,29.625,147.0,87.40625,1,-0.5602928333333334,14.911794000000002,0.0,A320-2_3CM021,4171.227639590024,-1.08503885,-0.0,58483.199120000005,14.911794,1400.0,5.5,85.92708333333333
1021505,33.625,154.5,85.09375,1,3.0431266764705884,14.909627647058825,0.00366488584205482,A320-2_3CM021,4408.429649986428,5.47566295,0.0,62257.971333,14.911794,1400.0,10.5,83.01838235294117
1021506,35.75,150.5,83.0625,1,4.965588777777778,14.903610000000002,0.0,A320-2_3CM021,4502.498201855314,9.3973381,0.0,63422.225868,14.90361,100.0,10.5,81.00607638888889
1021507,34.25,152.5,85.96875,1,-0.32970323529411766,14.904332117647058,0.002356191942645579,A320-2_3CM021,4797.657881371692,-0.77366085,0.0,63495.96804,14.90361,1400.0,7.25,85.26011029411765
1021508,31.625,140.0,82.0625,1,0.19631078125,14.911794,0.0,A320-2_3CM021,4049.5486294306706,0.10155995,0.0,60148.160305,14.911794,100.0,6.0,79.921875
1021511,29.125,148.0,89.28125,1,1.1938812068965516,14.911794,0.0,A320-2_3CM021,4085.5881700146065,1.47231105,-0.0,65308.258549,14.911794,1400.0,9.0,88.92564655172414
1021512,34.75,157.5,83.71875,1,3.990023457142857,14.905714457142858,0.0036291094705974344,A320-2_3CM021,4729.772122991852,7.3981112,-0.0,65382.362999,14.90361,100.0,12.25,82.94285714285714
1021513,36.875,149.5,85.875,1,0.5759604864864866,14.911794000000002,0.0,A320-2_3CM021,4865.627287210235,0.79210695,0.0,66693.50103,14.911794,1400.0,6.75,82.44847972972973
1021514,35.375,149.0,83.40625,1,-2.007046942857143,14.910858685714285,0.00264181853332619,A320-2_3CM021,5315.831602801092,-3.9834913,0.0,65021.098473,14.911794,100.0,8.0,83.27053571428571
1021533,33.375,151.1875,85.78125,1,12.907107121212121,14.25,0.0,A330-2_4PW067,4641.850167035924,7.45578045,-0.0,180215.125412,14.25,200.0,21.25,85.36505681818181
1021534,39.5,149.1875,84.625,1,-2.226403769230769,14.25,0.0,A330-2_4PW067,5478.960889511846,-4.0627652,0.0,185321.256348,14.25,1400.0,3.75,84.1270032051282
1021535,33.75,141.5,86.0,1,-0.21774349999999998,14.25,0.0,A330-2_4PW067,4238.143056766505,-0.6656426,-0.0,175210.390915,14.25,100.0,17.5,84.50321691176471
1021561,29.875,144.5,84.625,1,0.6237431,14.911794000000002,0.0,A320-2_3CM021,3970.2789934669822,0.8160473,-0.0,58551.504989999994,14.911794,1400.0,8.0,84.36458333333333
1021567,42.25,154.5,88.65625,1,-1.714277380952381,14.25,0.0,A330-2_4PW067,6143.441504572885,-4.12460935,-0.0,208951.232758,14.25,1400.0,4.5,87.37834821428571
1021568,39.875,165.4375,85.921875,1,14.372216575,14.25,0.0,A330-2_4PW067,5613.655949821461,17.02796485,0.0,204646.275177,14.25,0.0,12.0,85.53359375
1021571,41.75,155.4375,87.609375,1,-2.6969111666666667,14.25,0.0,A330-2_4PW067,6224.120251379413,-5.86214035,-0.0,197474.273529,14.25,1400.0,7.5,86.22581845238095
1021577,25.75,143.0,88.0,1,4.404036346153846,14.90738676923077,0.004160164595855924,A320-2_3CM021,3226.822939583244,5.96903155,-0.0,61162.982208,14.90361,1400.0,4.5,86.63942307692308
1021578,33.375,150.0,84.09375,1,1.2727555757575757,14.905345787878788,0.0033971622234366455,A320-2_3CM021,4582.917695472159,1.9756064,0.0,60589.152073000005,14.90361,1400.0,8.0,83.93181818181819
1021627,38.0,153.0,85.84375,1,0.07342905263157895,14.919977,0.0,A320-2_3CM021,5970.617570058751,-0.0274945,0.0,65826.928024,14.919977,1400.0,3.75,84.63157894736842
1021629,33.25,145.0,84.375,1,-0.991105696969697,14.911794,0.0,A320-2_3CM021,4726.229632072898,-2.0920294,0.0,61679.527019999994,14.911794,0.0,10.25,84.31060606060606
1021634,29.75,146.5,89.90625,1,0.36359583333333334,14.9183404,0.0033291561900770537,A320-2_3CM021,4062.448511402051,0.1017022,0.0,65237.837242,14.911794,1400.0,10.25,88.32708333333333
1021635,31.25,145.5,87.6875,1,-1.68534435483871,14.914433677419355,0.0038884876527779007,A320-2_3CM021,4352.281734511019,-3.0583173,0.0,63713.694764,14.911794,0.0,12.25,86.62096774193549
1021645,31.0,145.0,85.84375,1,-0.5533023225806452,14.919977,0.0,A320-2_3CM021,4210.162237872723,-1.1510378,-0.0,66179.736404,14.919977,100.0,2.0,84.78024193548387
1021664,42.0,159.1875,82.984375,1,-0.06245764285714286,14.25,0.0,A330-3_4PW067,6443.379791576186,-0.3020691,0.0,205302.7491,14.25,1400.0,8.25,80.85863095238095
1021665,42.375,164.0,83.015625,1,-0.01771604761904762,14.25,0.0,A330-3_4PW067,6776.52998268379,-0.08418975,0.0,212569.644287,14.25,100.0,10.0,81.71800595238095
1021670,48.25,154.75,92.125,1,4.818376916666667,22.25,0.0,A340-3_2CM015,6737.6223579888865,5.2927753,0.0,242103.121719,22.25,0.0,23.0,92.51871764583332
1021681,38.875,160.125,89.9375,1,1.6548176153846152,14.25,0.0,A330-2_4PW067,5816.461248397995,0.2270695,0.0,211119.400208,14.25,1400.0,7.5,88.5
1021683,44.625,161.375,81.71875,1,-0.04019911111111111,14.25,0.0,A330-3_4PW067,6856.363798150139,-0.090448,-0.0,198790.42572,14.25,1400.0,9.0,79.70347222222222
1021684,39.0,164.3125,85.609375,1,0.22198215384615386,14.25,0.0,A330-3_4PW067,5411.885955181748,0.6321538,0.0,207721.656799,14.25,100.0,15.75,83.22716346153847
1021687,35.5,157.5,87.53125,1,,,,A320-2_3CM021,,3.950802,0.0,66765.82058,14.911794,1400.0,10.75,
1021689,42.75,154.4375,80.53125,1,-0.09343297674418606,14.25,0.0,A330-3_4PW067,6557.358680379622,-0.2733154,-0.0,195400.469513,14.25,1400.0,4.5,78.59774709302326
1021690,42.875,173.375,88.765625,1,-0.10693151162790698,14.25,0.0,A330-3_4PW067,7290.739552666757,-0.40478665,-0.0,231441.386765,14.25,0.0,27.75,87.11991279069767
